sample_id,min_f0,mean_f0,max_f0,f0_range,hnr,mean_f1,mean_f2,rms_mean,rms_std,rms_min,rms_max,rms_dynamic_range,odd_ratio_1,even_ratio_1,odd_ratio_2,even_ratio_2,min_f0_normalized,mean_f0_normalized,max_f0_normalized,f0_range_normalized,hnr_normalized,mean_f1_normalized,mean_f2_normalized,rms_mean_normalized,rms_std_normalized,rms_min_normalized,rms_max_normalized,rms_dynamic_range_normalized,odd_ratio_1_normalized,even_ratio_1_normalized,odd_ratio_2_normalized,even_ratio_2_normalized,jvs_id,Male_or_Female,filepath
41,78.61321586934940,150.51135536261800,234.55170445184900,155.9384885825000,18.082065622507800,704.2522399903840,1755.9063658929600,0.03586035594344140,0.028101829811930700,0.010766644030809400,0.11797451227903400,20.79415672086970,72.80188819582650,27.198111804173500,77.98111941540830,22.01888058459170,0.39885462577177200,0.7834595040290880,0.8455170445184910,0.6381144056370940,1.5698478747009400,1.7325095999587900,1.6868935868699400,0.4083214096332850,0.603394327064355,0.38444293538729300,0.4531634151935580,1.0794156720869700,2.1980169855865300,0.8019830144134730,2.3565648800635200,0.6434351199364800,jvs041,M,./dataset/jvs_ver1/jvs041/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
42,69.03199300921730,134.95180153388900,185.24557714772000,116.21358413850200,17.213545632969600,668.8682774803740,1697.4651075981600,0.04339592531323430,0.02789466455578800,0.010390903800725900,0.09498681873083120,19.220200370610200,59.811915181036200,40.188084818963800,74.46786990635530,25.532130093644700,0.19354270734037000,0.6105755725987610,0.3524557714771950,0.253679846501635,1.465625475956350,1.5808640463444600,1.583761954584980,0.5273040838931740,0.5964888185262680,0.35939358671506200,0.2999121248722080,0.9220200370610240,1.800364750439880,1.1996352495601200,2.249016425704750,0.7509835742952460,jvs042,M,./dataset/jvs_ver1/jvs042/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
43,89.70505601058650,233.72248750175500,306.16481071862300,216.4597547080370,21.255107529195200,659.8582812387210,1839.067531320410,0.033615436404943500,0.025261320173740400,0.010723374783992800,0.09104860574007030,18.578836294921000,85.68346559557330,14.316534404426700,88.71537210469340,11.284627895306600,0.6365369145125680,1.7080276389083800,1.5616481071862300,1.223804077819710,1.9506129035034300,1.5422497767373800,1.8336485846830700,0.3728753116570020,0.5087106724580130,0.38155831893285100,0.27365737160046900,0.8578836294920970,2.59235098761959,0.40764901238041000,2.6851644521844900,0.31483554781551000,jvs043,F,./dataset/jvs_ver1/jvs043/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
44,78.4879638684323,130.11723129109700,181.74390554786200,103.25594167943000,15.151523783282900,745.9522263348060,1867.4811047583800,0.020685950294137,0.017539938911795600,0.010156248696148400,0.06072887033224110,15.533237512472100,81.0432613247313,18.956738675268700,86.16343850336810,13.83656149663190,0.39617065432354900,0.5568581254566330,0.3174390554786240,0.1282833065751300,1.2181828539939500,1.9112238271491700,1.883790184867740,0.1687255309600580,0.25133129705985400,0.34374991307656000,0.07152580221494040,0.5533237512472090,2.4503039181040200,0.5496960818959810,2.607044035817390,0.3929559641826080,jvs044,M,./dataset/jvs_ver1/jvs044/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
45,71.19237267483620,147.14131926999900,226.27447325761200,155.08210058277600,13.234082013731700,752.2994573795550,1851.8007549316200,0.04402504488825800,0.04029971361160280,0.010198247618973300,0.126420259475708,21.865822494220600,68.82941317845720,31.170586821542800,51.42209849610260,48.57790150389740,0.23983655731791800,0.7460146585555430,0.7627447325761220,0.6298267798333160,0.9880898416478100,1.9384262459123800,1.856118979291090,0.5372375508672310,1.0099904537200900,0.34654984126488400,0.50946839650472,1.1865822494220600,2.076410607503790,0.9235893924962090,1.543533627431710,1.456466372568290,jvs045,M,./dataset/jvs_ver1/jvs045/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
46,74.20618077718220,134.81652709572200,183.52026947531200,109.31408869813000,14.965479746406600,710.0169638074790,1702.0158056303200,0.03951279819011690,0.03122350201010700,0.010949378833174700,0.09320799261331560,18.601273456470000,54.18808668611180,45.81191331388820,66.24777735333910,33.75222264666090,0.30441815951104600,0.6090725232858050,0.33520269475312400,0.18691053578835700,1.1958575695687900,1.7572155591749100,1.591792598171160,0.46599155037026700,0.7074500670035680,0.39662525554498000,0.2880532840887710,0.8601273456470000,1.6282067352891400,1.3717932647108600,1.99738093938793,1.0026190606120700,jvs046,M,./dataset/jvs_ver1/jvs046/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
47,77.80496260753950,144.7749600384560,213.84038493082000,136.03542232328100,17.69762736175590,687.9344411104430,1737.5893887175100,0.04011665657162670,0.03827712684869770,0.010568932630121700,0.13234779238700900,21.9537114384598,85.8750095174023,14.124990482597700,88.84711898207990,11.152881017920100,0.38153491301870400,0.7197217782050660,0.6384038493082050,0.4455040869994930,1.5237152834107100,1.662576176187610,1.6545695095014900,0.4755261563941050,0.9425708949565890,0.3712621753414470,0.5489852825800580,1.1953711438459800,2.598214577063340,0.40178542293666400,2.6891975198595900,0.31080248014041100,jvs047,M,./dataset/jvs_ver1/jvs047/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
48,65.64204269201080,113.06286295191000,183.2157116290640,117.5736689370530,14.355039011040800,655.2652540443650,1760.55723632108,0.01930440403521060,0.013714085333049300,0.010446391999721500,0.05219677835702900,13.97354760066320,56.55880609578190,43.44119390421820,75.07213395013330,24.927866049866800,0.12090091482880300,0.36736514391011200,0.33215711629063500,0.2668419574553490,1.1226046813249000,1.522565374475850,1.695101005272490,0.14691164266122000,0.12380284443497700,0.3630927999814350,0.014645189046859700,0.397354760066316,1.7007797784423000,1.2992202215577000,2.267514304595920,0.7324856954040850,jvs048,M,./dataset/jvs_ver1/jvs048/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
49,69.01275078154360,125.87325481228800,180.800333051174,111.78758226963000,16.710566074027100,707.128135341834,1717.2553967269500,0.03194783255457880,0.026065614074468600,0.010350961238145800,0.08082596957683560,17.85140481578550,61.09952562529110,38.90047437470890,69.55816683583580,30.44183316416420,0.19313037389022000,0.509702831247639,0.30800333051174000,0.21084757035126200,1.4052679288832500,1.7448348657507200,1.6186859942240400,0.34654472454598100,0.5355204691489540,0.35673074920972200,0.20550646384557100,0.7851404815785530,1.8397813966925900,1.1602186033074100,2.0987193929337500,0.9012806070662510,jvs049,M,./dataset/jvs_ver1/jvs049/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
50,65.6874477341397,122.554226961403,182.5027989204130,116.81535118627300,13.737487243918400,656.2315853273680,1685.549222077840,0.03754979744553570,0.023596584796905500,0.010602295398712200,0.08518897742033010,18.099670097595100,60.57563617883710,39.42436382116290,54.50618450899170,45.493815491008300,0.12187388001727900,0.47282474401558900,0.3250279892041250,0.25950339857683300,1.048498469270200,1.5267067942601500,1.5627339213138400,0.4349968017716160,0.4532194932301840,0.37348635991414400,0.2345931828022000,0.8099670097595120,1.8237439646582800,1.1762560353417200,1.6379444237446400,1.3620555762553600,jvs050,M,./dataset/jvs_ver1/jvs050/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
51,87.54035849201320,272.541009722604,378.1831632134430,290.64280472142900,19.407052922782200,743.8671195183590,1852.3685240569900,0.029173191636800800,0.019337497651577000,0.010080547071993400,0.06303445994853970,15.92187868802360,84.87556256846570,15.124437431534300,89.4368818392112,10.563118160788800,0.5901505391145680,2.139344552473380,2.281831632134430,1.941704561820280,1.7288463507338600,1.9022876550786800,1.8571209248064600,0.30273460479159100,0.31124992171923300,0.33870313813289000,0.08689639965693150,0.592187868802359,2.567619262299970,0.4323807377000290,2.707251484873810,0.29274851512618800,jvs051,F,./dataset/jvs_ver1/jvs051/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
52,65.9997925711254,162.3081736000790,259.80614964406300,193.80635707293700,15.282514121171700,746.0699670498400,1796.8403832635500,0.04506409913301470,0.040357086807489400,0.010097596794366800,0.1412506103515630,22.91544616296290,68.56927752190500,31.430722478095000,78.05730539870430,21.942694601295700,0.1285669836669730,0.9145352622231030,1.0980614964406300,1.0045776490929400,1.2339016945406000,1.911728430213600,1.7591300881121500,0.5536436705212840,1.0119028935829800,0.33983978629112200,0.6083374023437500,1.2915446162962900,2.0684472710787200,0.9315527289212750,2.358897104041970,0.6411028959580310,jvs052,M,./dataset/jvs_ver1/jvs052/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
53,101.27327943649100,250.02616061131000,351.6687566808330,250.39547724434200,21.01596075563230,690.8172224476590,1766.0956606536500,0.01990344747900960,0.014744744636118400,0.010303309187293100,0.051065701991319700,13.903051477792700,87.71589228443620,12.284107715563800,91.13882904953890,8.86117095046112,0.884427416496238,1.889179562347880,2.016687566808330,1.5522142959129900,1.9219152906758800,1.6749309533471100,1.7048746952711500,0.1563702233527840,0.15815815453728000,0.3535539458195370,0.007104679942131020,0.39030514777926800,2.65456813115621,0.3454318688437900,2.7593519096797600,0.24064809032023800,jvs053,F,./dataset/jvs_ver1/jvs053/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
54,69.43055593855020,161.97480433750200,268.4096399746390,198.979084036089,16.333046578132000,718.2859926115960,1726.9808624053600,0.04027324169874190,0.028285225853323900,0.010102028027176900,0.08921954035758970,18.921028248358800,47.798215009246600,52.20178499075340,72.97946867820130,27.020531321798700,0.20208334154036200,0.9108311593055740,1.1840963997463900,1.054636297123440,1.3599655893758400,1.7926542540497000,1.6358485807153400,0.4779985531380300,0.609507528444131,0.34013520181179000,0.26146360238393100,0.8921028248358790,1.4325984186504000,1.5674015813496000,2.2034531228020800,0.7965468771979190,jvs054,M,./dataset/jvs_ver1/jvs054/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
55,71.99680925978090,248.37474166020400,353.9436262189360,281.94681695915500,19.25877257765150,713.3438320615440,1706.555628093140,0.046356476843357100,0.03764546290040020,0.013693246990442300,0.12912265956401800,19.48992041899640,89.97487587751770,10.025124122482300,90.747568926014,9.252431073986,0.2570744841381610,1.870830462891160,2.0394362621893600,1.8575498415402100,1.7110527093181700,1.7714735659780500,1.5998040495761200,0.5740496343687960,0.9215154300133390,0.5795497993628180,0.527484397093455,0.9489920418996390,2.723720690128090,0.27627930987190600,2.7473745589596100,0.25262544104038800,jvs055,F,./dataset/jvs_ver1/jvs055/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
56,68.47056243685460,235.78419875940700,341.5504389071290,273.079876470274,21.808104764944800,657.4276216993240,1791.5379747379000,0.04221715033054350,0.03266961872577670,0.01003850344568490,0.13381868600845300,22.49695577489640,86.61693366884210,13.383066331157900,82.72095288684150,17.27904711315850,0.1815120522183130,1.7309355417711900,1.9155043890712900,1.7717407400349100,2.016972571793380,1.531832664425670,1.749772896596290,0.5086918473243710,0.755653957525889,0.3359002297123270,0.5587912400563560,1.249695577489640,2.6209265408829200,0.3790734591170770,2.5016618230665800,0.4983381769334230,jvs056,F,./dataset/jvs_ver1/jvs056/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
57,94.28375276159080,228.0289817076510,318.34063877975400,224.05688601816300,18.36181593049460,652.478607882774,1883.1668749446200,0.04471998289227490,0.02955208346247670,0.010622944682836500,0.10412676632404300,19.82634923071130,72.51123467511650,27.488765324883500,72.08467037632380,27.915329623676200,0.7346518448912300,1.6447664634183400,1.6834063877975400,1.2973247034015800,1.603417911659350,1.5106226052118900,1.9114709557846300,0.5482102561938140,0.6517361154158910,0.3748629788557690,0.3608451088269550,0.9826349230711290,2.189119428830100,0.8108805711699040,2.1760613380507300,0.8239386619492700,jvs057,F,./dataset/jvs_ver1/jvs057/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
58,102.19983866974800,239.1661865652160,355.30574085953400,253.10590218978600,20.54973932266350,716.800251450169,1821.448198466910,0.03416197746992110,0.026334617286920500,0.010254614986479300,0.09465095400810240,19.3041127283647,94.3061555881857,5.6938444118143000,97.34736616913620,2.6526338308638400,0.9042822572088790,1.7685131840579600,2.0530574085953400,1.578444214739870,1.8659687187196200,1.7862867919293000,1.8025556443533600,0.381504907419807,0.5444872428973520,0.35030766576528500,0.29767302672068300,0.93041127283647,2.856310885352620,0.1436891146473770,2.9494091684429400,0.050590831557056400,jvs058,F,./dataset/jvs_ver1/jvs058/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
59,79.20730641768870,227.98108156459300,335.04294464859800,255.83563823090900,19.170394877353500,733.7882469101940,1802.4494577525900,0.04848305881023410,0.03582681715488430,0.01064643356949090,0.11490018665790600,20.662331712721000,60.23996908190530,39.76003091809470,71.47769779265470,28.52230220734530,0.4115851375219000,1.6442342396065900,1.8504294464859800,1.6048610151378300,1.7004473852824200,1.8590924867579800,1.769028454857510,0.6076272443721170,0.8608939051628110,0.37642890463272700,0.4326679110527040,1.0662331712721000,1.8134684412828200,1.1865315587171800,2.157480544673100,0.8425194553268960,jvs059,F,./dataset/jvs_ver1/jvs059/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
60,81.6918040392717,247.1984950137040,338.64829851173200,256.95649447246000,18.757296452109400,720.8124012038980,1776.5995586878600,0.03056981973350050,0.020683307200670200,0.01017700880765920,0.07274429500103000,17.0835757781482,72.8355988528435,27.164401147156500,80.18447818350410,19.815521816495900,0.4648243722701080,1.85776105570782,1.8864829851173200,1.6157080110238100,1.6508755742531300,1.8034817194452800,1.723410985919760,0.3247866273710600,0.3561102400223410,0.3451339205106100,0.15162863334020000,0.7083575778148200,2.199048944474800,0.8009510555251990,2.4240146382705300,0.575985361729466,jvs060,F,./dataset/jvs_ver1/jvs060/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
61,66.99328147256550,255.5203673001250,370.58963288982300,303.59635141725800,19.591362966904800,725.9357769723140,1805.7895320994800,0.019145121797919300,0.014864961616694900,0.010243494063615800,0.05841043218970300,15.120845991779000,66.41732682149540,33.58267317850460,75.8596759354414,24.1403240645586,0.1498560315549760,1.9502263033347300,2.2058963288982300,2.067061465328300,1.750963556028580,1.8254390441670600,1.7749227037049700,0.14439665996714600,0.1621653872231640,0.3495662709077200,0.05606954793135320,0.5120845991778990,2.00257122922945,0.9974287707705500,2.291622732717590,0.7083772672824060,jvs061,F,./dataset/jvs_ver1/jvs061/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
62,79.62610243910400,238.06747130249000,333.91188807593200,254.28578563682800,17.350164449364900,826.3505045243960,1815.1118582157700,0.025762619450688400,0.02002282254397870,0.010590499266982100,0.08126994967460630,17.70027112649180,63.15199373271200,36.84800626728800,82.29091102607780,17.70908897392220,0.42055933798080000,1.7563052366943400,1.8391188807593200,1.5898624416467300,1.4820197339237900,2.2557878765331300,1.7913738674395900,0.24888346501086900,0.3340940847992900,0.37269995113213900,0.20846633116404200,0.7700271126491750,1.9026120530422100,1.0973879469577900,2.4884972763085000,0.5115027236914950,jvs062,F,./dataset/jvs_ver1/jvs062/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
63,77.39221055925400,252.8033017978030,345.61201327880700,268.2198027195530,17.411943216927900,697.388858016735,1775.5250992886300,0.03137604519724850,0.021425576880574200,0.010249706916511100,0.06745148450136190,16.365601300864600,80.93089094121190,19.069109058788100,90.71859702855950,9.281402971440430,0.3726902262697290,1.9200366866422600,1.9561201327880700,1.7247077682537300,1.4894331860313400,1.7030951057860100,1.721514881097580,0.33751650311444900,0.3808525626858080,0.3499804611007370,0.11634323000907900,0.6365601300864620,2.4468640084044400,0.5531359915955560,2.7464876641395800,0.25351233586042100,jvs063,F,./dataset/jvs_ver1/jvs063/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
64,92.91987876305880,226.76571161609400,280.3671146827820,187.44723591972300,18.792451052070900,802.8626607535360,1864.9533528321800,0.04169971123337750,0.03231854364275930,0.010082672350108600,0.10152348130941400,20.05981694312380,60.90277063725480,39.09722936274520,73.77326201501630,26.226737984983700,0.7054259734941180,1.6307301290677100,1.3036711468278200,0.9430377669650640,1.6550941262485100,2.1551256889437300,1.8793294461744300,0.5005217563164860,0.743951454758644,0.33884482334057500,0.34348987539609300,1.005981694312380,1.8337582848139200,1.1662417151860800,2.227752918827030,0.7722470811729690,jvs064,F,./dataset/jvs_ver1/jvs064/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
65,67.86905004557400,255.9253422493800,400.4278374869270,332.5587874413530,17.873746350469100,738.5260560945100,1837.315187473740,0.03196582570672040,0.024897748604416800,0.01047542691230770,0.09892655909061430,19.502823448127700,83.754112581351,16.245887418649000,86.06277653985740,13.937223460142600,0.1686225009765850,1.954726024993110,2.504278374869270,2.3473431042711600,1.5448495620562900,1.879397383262190,1.830556213188950,0.3468288269482160,0.4965916201472280,0.36502846082051600,0.3261770606040950,0.9502823448127740,2.533289160653600,0.46671083934639800,2.6039625471384900,0.3960374528615090,jvs065,F,./dataset/jvs_ver1/jvs065/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
66,94.77891329675310,260.15060201369200,400.1582183888710,305.37930509211800,18.759944122181700,733.3035874298180,1703.2417036004800,0.05435024946928020,0.03943213075399400,0.010761403478682000,0.13768170773983000,22.140146587598200,80.33583533431960,19.664164665680400,79.68924592265330,20.31075407734670,0.7452624277875660,2.0016733557076900,2.5015821838887100,2.0843158557301700,1.6511932946618100,1.857015374699220,1.5939559475302600,0.7002670968833720,0.9810710251331330,0.3840935652454690,0.5845447182655330,1.2140146587598200,2.4286480204383600,0.5713519795616440,2.40885446702,0.59114553298,jvs066,F,./dataset/jvs_ver1/jvs066/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
67,63.79133651704400,243.33966538251200,400.62093501174300,336.8295984946990,18.06977395194620,700.242217249802,1811.7288879518200,0.03500807285308840,0.032208919525146500,0.010781838558614300,0.12043984979391100,20.961547611208500,94.00419530907320,5.995804690926830,87.62031650427250,12.379683495727500,0.08124292536522770,1.8148851709168000,2.5062093501174300,2.3886735338196700,1.5683728742335500,1.7153237882134400,1.7854039199149800,0.39486430820665900,0.7402973175048830,0.3854559039076170,0.4695989986260730,1.0961547611208500,2.8470672033389700,0.15293279666102500,2.6516423419675200,0.34835765803247600,jvs067,F,./dataset/jvs_ver1/jvs067/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
68,64.92073819334180,128.9260223171580,188.39345226763600,123.4727140742940,14.92345218448330,742.26952180872,1815.90237944256,0.023631883785128600,0.019783636555075600,0.010325508192181600,0.06722674518823620,16.272612992290900,64.70408908462710,35.29591091537290,64.95066925970480,35.04933074029520,0.1054443898573250,0.5436224701906400,0.38393452267635900,0.32392949104155600,1.19081426213799,1.8954408077516600,1.7927689048986400,0.2152402702915040,0.3261212185025220,0.35503387947877200,0.11484496792157500,0.6272612992290860,1.9501251760600100,1.0498748239399900,1.9576735487664700,1.0423264512335300,jvs068,M,./dataset/jvs_ver1/jvs068/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
69,133.81460307735600,236.42832020359100,319.633112416857,185.81850933950100,20.078392027058700,700.7616604403860,1771.5122704763000,0.03951502591371540,0.02463783696293830,0.010392354801297200,0.08286239951848980,18.032870799836600,81.33676676946850,18.663233230531500,85.77775060645190,14.22224939354810,1.58174149451477,1.7380924467065700,1.69633112416857,0.9272758968338810,1.809407043247050,1.7175499733159400,1.7144334184875800,0.4660267249534010,0.48792789876461000,0.35949032008647900,0.21908266345659900,0.8032870799836600,2.4592887786572000,0.5407112213428010,2.5952372634628100,0.4047627365371860,jvs069,F,./dataset/jvs_ver1/jvs069/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
70,63.845096282696,137.7132050304440,217.29897042966500,153.45387414696900,13.54763634600000,726.6307272462090,1731.9794913951300,0.03547599911689760,0.028199898079037700,0.012083441019058200,0.09598599374294280,18.000344778598300,71.19192414493320,28.80807585506680,66.84354943420190,33.156450565798100,0.08239492034348570,0.6412578336715990,0.6729897042966480,0.6140697498093750,1.025716361520000,1.8284174024837500,1.6446696906972800,0.402252617635225,0.6066632693012550,0.47222940127054800,0.30657329161961900,0.8000344778598250,2.148732371783670,0.8512676282163310,2.0156188602306700,0.9843811397693300,jvs070,M,./dataset/jvs_ver1/jvs070/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
71,64.82840197070000,112.33942684303000,161.65381992793100,96.82541795723050,15.249500136105100,829.4522052177760,1885.7708752790800,0.026537040248513200,0.027321593835949900,0.010043085552752000,0.08849713206291200,18.901240688312600,55.37794145715470,44.62205854284530,60.15184390639090,39.84815609360920,0.10346575651500100,0.3593269649225540,0.11653819927930500,0.06605243184416600,1.22994001633261,2.269080879504750,1.9160662504925000,0.26111116181863000,0.5773864611983300,0.3362057035168010,0.2566475470860800,0.8901240688312620,1.6646308609333100,1.335369139066690,1.8107707318282900,1.1892292681717100,jvs071,M,./dataset/jvs_ver1/jvs071/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
72,96.36744807980800,249.15322870410200,352.1233334992980,255.7558854194900,19.110335803971400,696.5868515739990,1717.0847525660400,0.029374705627560600,0.019591981545090700,0.01047543901950120,0.06534957885742190,15.901411201734000,81.01630880812720,18.983691191872800,90.03383164419530,9.96616835580475,0.7793024588530290,1.8794803189344600,2.0212333349929800,1.604089213737000,1.693240296476570,1.699657935317140,1.6183848574694800,0.3059164046456940,0.3197327181696890,0.36502926796674700,0.10233052571614600,0.5901411201733990,2.449478841065120,0.5505211589348810,2.725525458495770,0.27447454150422700,jvs072,F,./dataset/jvs_ver1/jvs072/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
73,73.47032999266970,136.0248807898620,223.89960722053700,150.42927722786700,16.010686094502300,709.6854832354590,1744.724149666640,0.03336208686232570,0.023756852373480800,0.010277739726007000,0.08026701956987380,17.852790438055700,70.56361945881060,29.43638054118940,64.89579267997480,35.104207320025200,0.2886499284143510,0.6224986754429160,0.7389960722053660,0.5847994570438740,1.3212823313402800,1.755794928151970,1.6671602641175900,0.3688750557209320,0.4585617457826930,0.3518493150671320,0.20178013046582500,0.7852790438055670,2.1294985548615500,0.8705014451384500,1.9559936534686200,1.0440063465313800,jvs073,M,./dataset/jvs_ver1/jvs073/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
74,67.153431358554,120.25312474733100,188.14551488799200,120.99208352943800,16.941055644281600,673.766194184533,1735.1474153371000,0.04624779894948010,0.03947024047374730,0.010301501490175700,0.1304818093776700,22.05298881394990,52.44709594122030,47.55290405877970,48.589182532552900,51.410817467447100,0.1532878148261570,0.44725694163700700,0.3814551488799230,0.29992338899456400,1.4329266773137900,1.6018551179337100,1.650260144712540,0.5723336676233690,0.9823413491249080,0.35343343267838200,0.5365453958511350,1.205298881394990,1.5749111002414400,1.4250888997585600,1.4568117101801900,1.5431882898198100,jvs074,M,./dataset/jvs_ver1/jvs074/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
75,80.20076326209300,168.33876755247000,250.14923772274300,169.94847446065000,16.131826339006500,681.4808067130060,1693.7882412019700,0.04709192365407940,0.03893674537539480,0.011232923716306700,0.1340736299753190,21.537011165528300,65.47302957589480,34.52697042410530,65.50641426041670,34.49358573958330,0.4328734984734210,0.9815418616941150,1.0014923772274300,0.7736949141353240,1.335819160680780,1.6349177430557400,1.5772733668270000,0.5856619524328330,0.9645581791798270,0.41552824775377900,0.560490866502126,1.1537011165528300,1.9736641706906600,1.0263358293093400,1.9746861508290800,1.0253138491709200,jvs075,M,./dataset/jvs_ver1/jvs075/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
76,67.55082781002430,156.29862270331600,243.52890684481300,175.97807903478900,14.420570160738400,757.6898038802230,1843.2765005327900,0.035562701523304000,0.031358957290649400,0.010486510582268200,0.10383311659097700,19.914097805607500,82.75158405238420,17.248415947615800,50.43162946119260,49.56837053880740,0.16180345307195000,0.8477624744812940,0.9352890684481340,0.8320459261431210,1.1304684192886100,1.961527730915240,1.8410761774108100,0.4036216029995370,0.7119652430216470,0.36576737215121600,0.35888744393984500,0.9914097805607530,2.502599511807680,0.49740048819232200,1.5132131467712000,1.4867868532288000,jvs076,M,./dataset/jvs_ver1/jvs076/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
77,82.61445988022490,166.75597954981700,220.0656494341600,137.45118955393500,14.731269508757000,684.1354843000640,1763.9864991298800,0.03400067985057830,0.02071271277964120,0.010543727315962300,0.06787789613008500,16.174684146991500,64.93943350984660,35.060566490153500,48.57145882574500,51.428541174255000,0.48459556886196300,0.9639553283313020,0.700656494341604,0.45920506019937600,1.167752341050840,1.646294932714560,1.7011526455233200,0.378958102903868,0.35709042598803800,0.36958182106415400,0.11918597420056700,0.6174684146991520,1.9573295972402000,1.0426704027598000,1.4562691477268900,1.5437308522731100,jvs077,M,./dataset/jvs_ver1/jvs077/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
78,69.21582621040140,118.56424664892600,169.30380561483200,100.087979404431,14.402630434289500,731.0126795982850,1798.102815837160,0.020843438804149600,0.01931229792535310,0.01001129113137720,0.06474261730909350,16.214003227967100,55.73258055984260,44.26741944015740,58.1619742081925,41.83802579180750,0.1974819902228870,0.42849162943251000,0.19303805614832400,0.0976256071396548,1.1283156521147400,1.8471971982783600,1.7613579103008600,0.1712121916444680,0.31040993084510200,0.334086075425148,0.09828411539395650,0.6214003227967110,1.6754871599951800,1.3245128400048200,1.749856353312020,1.250143646687990,jvs078,M,./dataset/jvs_ver1/jvs078/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
79,73.00797950362450,136.02790016921100,187.41129357694800,114.4033140733240,14.442883844936700,764.6278634821250,1842.0200880225000,0.02561815083026890,0.0231119766831398,0.010687313042581100,0.08545152097940450,18.057025335154200,45.25766528586430,54.742334714135700,53.881876622200000,46.118123377800000,0.2787424179348120,0.6225322241023430,0.3741129357694830,0.2361611039353920,1.1331460613924000,1.9912622720662500,1.8388589788632400,0.24660238153056100,0.43706588943799300,0.37915420283873900,0.23634347319603000,0.8057025335154190,1.3548264883427800,1.6451735116572200,1.6188329578224500,1.3811670421775500,jvs079,M,./dataset/jvs_ver1/jvs079/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
80,64.29483159051930,152.9638814227030,233.13090062884700,168.8360690383270,14.132992573179600,729.4583316667020,1792.6472370097700,0.04414244368672370,0.035315029323101000,0.010037770494818700,0.13101314008235900,22.3135518823985,68.16506516865150,31.834934831348500,51.663016277226100,48.336983722773900,0.09203210551112800,0.8107097935855860,0.8313090062884660,0.7629297003709100,1.0959591087815500,1.84053570714301,1.7517304182525300,0.5390912161061640,0.8438343107700350,0.3358513663212460,0.540087600549062,1.23135518823985,2.0560734235301500,0.943926576469851,1.550908661547740,1.449091338452260,jvs080,M,./dataset/jvs_ver1/jvs080/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
81,72.13755675542410,139.74861986684500,197.50702489026300,125.36946813483900,13.83856833882690,703.2541712178330,1734.7159090593900,0.044974058866500900,0.03076132945716380,0.010872323997318700,0.09765680134296420,19.067602185938300,65.35943567259690,34.640564327403100,53.594054125606000,46.405945874394000,0.2600905019019460,0.6638735540760600,0.47507024890263100,0.34228517549844100,1.0606282006592300,1.7282321623621400,1.649498663045980,0.5522219821026450,0.6920443152387940,0.3914882664879160,0.3177120089530940,0.9067602185938280,1.9701868063039900,1.029813193696010,1.6100220650695700,1.3899779349304300,jvs081,M,./dataset/jvs_ver1/jvs081/parallel100/wav24kHz16bit/VOICEACTRESS100_001.wav
